Model,MOY,Age,Mileage,Engine_Capacity,Fuel_Type,Transmission,Price
CARINA,2006,17,175000,1490,DIESEL,MANUAL,4100000
PASSO,2014,9,70000,1000,PETROL,MANUAL,4100000
VITZ,2007,16,130000,1000,PETROL,AUTOMATIC,4090000
VITZ,2007,16,146000,1000,PETROL,AUTOMATIC,4080000
VITZ,2007,16,146000,1000,PETROL,AUTOMATIC,4080000
HIACE,1992,31,165000,2770,DIESEL,MANUAL,4075000
COROLLA,2001,22,221000,1500,PETROL,AUTOMATIC,4050000
VITZ,2007,16,168000,1000,PETROL,AUTOMATIC,4050000
IST,2003,20,148000,1300,PETROL,AUTOMATIC,4050000
HIACE,1991,32,185000,2450,PETROL,AUTOMATIC,4050000
COROLLA,2000,23,225000,1500,PETROL,AUTOMATIC,4025000
HIACE,1992,31,2989,2450,DIESEL,MANUAL,4025000
LITEACE,1998,25,120000,1600,DIESEL,MANUAL,4000000
HIACE,1991,32,65651,2240,DIESEL,MANUAL,4000000
VIOS,2004,19,50000,1300,PETROL,AUTOMATIC,4000000
TOWNACE,1996,27,86454,1500,DIESEL,MANUAL,4000000
IST,2003,20,198000,1300,PETROL,AUTOMATIC,4000000
IST,2003,20,150000,1290,PETROL,AUTOMATIC,4000000
LAND CRUISER,1982,41,200000,3000,DIESEL,MANUAL,4000000
VITZ,2007,16,190000,990,PETROL,AUTOMATIC,4000000
VIOS,2005,18,128000,1400,PETROL,AUTOMATIC,4000000
HIACE,1991,32,126000,2000,DIESEL,MANUAL,4000000
COROLLA,2001,22,310000,1300,PETROL,MANUAL,4000000
HIACE,1991,32,290000,2800,DIESEL,MANUAL,4000000
IST,2003,20,207000,1300,PETROL,AUTOMATIC,4000000
HIACE,1988,35,52424,3000,DIESEL,MANUAL,4000000
MARK II,2000,23,24000,2400,PETROL,MANUAL,4000000
MARK II,2000,23,240000,2400,DIESEL,MANUAL,4000000
IST,2003,20,207000,1300,PETROL,AUTOMATIC,4000000
IST,2003,20,116000,1300,PETROL,AUTOMATIC,4000000
HIACE,1991,32,290000,2800,DIESEL,MANUAL,4000000
COROLLA,2001,22,310000,1300,PETROL,MANUAL,4000000
VIOS,2005,18,128000,1400,PETROL,AUTOMATIC,4000000
VITZ,2007,16,190000,990,DIESEL,MANUAL,4000000
LAND CRUISER,1982,41,200000,3000,DIESEL,AUTOMATIC,4000000
HIACE,1991,32,126000,2000,DIESEL,MANUAL,4000000
VIOS,2005,18,128000,1400,PETROL,MANUAL,4000000
HIACE,1990,33,358007,1500,DIESEL,AUTOMATIC,3995000
VIOS,2004,19,202000,1500,PETROL,AUTOMATIC,3995000
VITZ,2007,16,99000,1000,PETROL,AUTOMATIC,3990000
COROLLA,2000,23,321542,1490,PETROL,AUTOMATIC,3990000
VITZ,2007,16,940000,1000,PETROL,AUTOMATIC,3990000
IST,2003,20,120000,1300,PETROL,AUTOMATIC,3990000
VITZ,2007,16,940000,1000,PETROL,AUTOMATIC,3990000
IST,2003,20,120000,1300,DIESEL,MANUAL,3990000
RAV4,2003,20,190000,1800,PETROL,AUTOMATIC,3985000
NOAH,1996,27,178000,1970,DIESEL,MANUAL,3985000
COROLLA,2001,22,177000,1500,PETROL,AUTOMATIC,3985000
NOAH,1996,27,178000,1970,PETROL,AUTOMATIC,3985000
HIACE,1995,28,165000,2770,DIESEL,MANUAL,3975000
COROLLA,2002,21,1500,1500,PETROL,AUTOMATIC,3975000
NOAH,1997,26,200000,1850,DIESEL,MANUAL,3975000
VITZ,2010,13,104000,1000,PETROL,AUTOMATIC,3975000
HIACE,1991,32,400000,2440,DIESEL,MANUAL,3950000
VITZ,2008,15,180000,1000,PETROL,AUTOMATIC,3950000
COROLLA,2001,22,140000,1500,PETROL,AUTOMATIC,3950000
VIOS,2003,20,241240,1490,PETROL,AUTOMATIC,3950000
HILUX,1997,26,45000,3000,DIESEL,MANUAL,3950000
COROLLA,2003,20,191000,1300,PETROL,MANUAL,3950000
HIACE,1994,29,215000,2770,DIESEL,AUTOMATIC,3950000
VITZ,2007,16,45000,1500,HYBRID,AUTOMATIC,3950000
VIOS,2003,20,220000,1496,PETROL,AUTOMATIC,3950000
TOWNACE,1995,28,152000,1970,DIESEL,AUTOMATIC,3950000
TOWNACE,1997,26,60000,1920,DIESEL,MANUAL,3950000
TOWNACE,1997,26,60000,1920,PETROL,MANUAL,3950000
TOWNACE,1995,28,152000,1970,PETROL,AUTOMATIC,3950000
HIACE,1991,32,130000,2500,DIESEL,MANUAL,3900000
CAMRY,2004,19,150000,2400,PETROL,AUTOMATIC,3900000
PASSO,2007,16,117000,1000,PETROL,AUTOMATIC,3900000
HIACE,1992,31,300000,3000,DIESEL,MANUAL,3900000
VIOS,2004,19,125000,1497,PETROL,MANUAL,3900000
COROLLA,2006,17,106000,1300,PETROL,MANUAL,3900000
VIOS,2005,18,54431,1500,PETROL,AUTOMATIC,3900000
TOWNACE,1995,28,320000,1900,DIESEL,MANUAL,3900000
VITZ,2005,18,147000,1000,PETROL,AUTOMATIC,3900000
COROLLA,1999,24,254000,1500,PETROL,MANUAL,3900000
HIACE,1992,31,261000,3000,DIESEL,MANUAL,3900000
VIOS,2004,19,178700,1500,DIESEL,AUTOMATIC,3900000
VIOS,2004,19,178700,1500,DIESEL,AUTOMATIC,3900000
HIACE,1992,31,261000,3000,DIESEL,MANUAL,3900000
VITZ,2005,18,147000,1000,PETROL,AUTOMATIC,3900000
TOWNACE,1995,28,320000,1900,DIESEL,MANUAL,3900000
COROLLA,1999,24,254000,1500,PETROL,MANUAL,3900000
HIACE,1991,32,275000,2770,DIESEL,MANUAL,3895000
VITZ,2008,15,125000,1000,PETROL,AUTOMATIC,3890000
VIOS,2003,20,143000,1500,PETROL,AUTOMATIC,3890000
STARLET,1995,28,103174,1300,PETROL,MANUAL,3890000
HIACE,1992,31,80987,1992,DIESEL,MANUAL,3885000
HIACE,1992,31,80987,1992,PETROL,AUTOMATIC,3885000
VITZ,2008,15,90000,1000,PETROL,AUTOMATIC,3875000
VIOS,2005,18,127000,1500,PETROL,AUTOMATIC,3875000
COROLLA,1998,25,85463,2000,DIESEL,AUTOMATIC,3875000
RAV4,2002,21,176000,2000,PETROL,MANUAL,3875000
NOAH,1999,24,185258,2189,DIESEL,MANUAL,3875000
VITZ,2007,16,174000,1000,PETROL,AUTOMATIC,3875000
NOAH,1997,26,164000,1780,PETROL,AUTOMATIC,3875000
NOAH,1997,26,200000,2000,DIESEL,AUTOMATIC,3875000
VITZ,2007,16,120000,1000,PETROL,AUTOMATIC,3875000
VITZ,2007,16,120000,1000,PETROL,AUTOMATIC,3875000
NOAH,1997,26,200000,2000,DIESEL,AUTOMATIC,3875000
NOAH,1997,26,164000,1780,PETROL,MANUAL,3875000
VITZ,2007,16,174000,1000,PETROL,MANUAL,3875000
VITZ,2007,16,120000,1000,PETROL,MANUAL,3875000
NOAH,1997,26,200000,2000,PETROL,MANUAL,3875000
COROLLA,2002,21,174000,1975,PETROL,AUTOMATIC,3850000
TOWNACE,1995,28,250000,1970,DIESEL,MANUAL,3850000
HILUX,1996,27,45000,2796,DIESEL,MANUAL,3850000
COROLLA,2003,20,217000,1500,PETROL,AUTOMATIC,3850000
NOAH,1997,26,350000,2000,DIESEL,MANUAL,3850000
NOAH,1998,25,300000,2000,DIESEL,MANUAL,3850000
VIOS,2005,18,120000,1500,PETROL,AUTOMATIC,3850000
VIOS,2003,20,207000,1500,PETROL,AUTOMATIC,3850000
HIACE,1991,32,465000,2460,DIESEL,MANUAL,3850000
TOWNACE,1992,31,23000,1970,DIESEL,MANUAL,3850000
COROLLA,2004,19,108000,1794,PETROL,MANUAL,3850000
HIACE,1993,30,150000,2500,DIESEL,MANUAL,3850000
HIACE,1993,30,150000,2500,DIESEL,MANUAL,3850000
COROLLA,2004,19,108000,1794,PETROL,MANUAL,3850000
VIOS,2003,20,207000,1500,PETROL,AUTOMATIC,3850000
VIOS,2005,18,120000,1500,PETROL,AUTOMATIC,3850000
TOWNACE,1992,31,23000,1970,DIESEL,MANUAL,3850000
HIACE,1991,32,465000,2460,DIESEL,MANUAL,3850000
VIOS,2003,20,207000,1500,PETROL,MANUAL,3850000
TOWNACE,1995,28,164290,1970,DIESEL,MANUAL,3825000
VIOS,2003,20,100000,1500,PETROL,AUTOMATIC,3800000
TOWNACE,1996,27,250000,1500,DIESEL,MANUAL,3800000
CARINA,1997,26,80000,2000,DIESEL,AUTOMATIC,3800000
COROLLA,2001,22,162000,1500,PETROL,MANUAL,3800000
HIACE,1992,31,200000,2800,DIESEL,MANUAL,3800000
VIOS,2003,20,206000,1500,PETROL,AUTOMATIC,3800000
NOAH,1998,25,268000,1700,PETROL,MANUAL,3800000
CARINA,2001,22,162200,1500,PETROL,AUTOMATIC,3800000
HILUX,1992,31,270000,2800,DIESEL,MANUAL,3800000
TOWNACE,1996,27,150000,2000,DIESEL,AUTOMATIC,3800000
HIACE,2012,11,45000,2800,DIESEL,MANUAL,3800000
PASSO,2007,16,158000,1000,PETROL,AUTOMATIC,3800000
VIOS,2004,19,270000,1500,PETROL,AUTOMATIC,3800000
CARINA,2001,22,210000,1500,PETROL,AUTOMATIC,3800000
HIACE,1989,34,195000,2400,DIESEL,MANUAL,3800000
CARINA,2000,23,240000,1500,PETROL,AUTOMATIC,3800000
HIACE,1993,30,76000,2800,DIESEL,MANUAL,3800000
TOWNACE,1999,24,200000,2180,DIESEL,AUTOMATIC,3800000
VITZ,2007,16,98000,1000,PETROL,AUTOMATIC,3800000
CARINA,1999,24,50000,1800,PETROL,AUTOMATIC,3800000
HILUX,1988,35,309400,2770,DIESEL,MANUAL,3800000
IST,2003,20,193000,1290,PETROL,AUTOMATIC,3800000
COROLLA,2001,22,65252,2180,DIESEL,AUTOMATIC,3800000
HIACE,1990,33,48145,2440,DIESEL,MANUAL,3800000
VIOS,2004,19,135000,1500,PETROL,AUTOMATIC,3800000
CAMRY,2001,22,167000,1500,PETROL,AUTOMATIC,3800000
HIACE,1989,34,123456,2500,DIESEL,MANUAL,3800000
CAMRY,2001,22,167000,1500,PETROL,AUTOMATIC,3800000
VIOS,2004,19,135000,1500,PETROL,AUTOMATIC,3800000
HILUX,1988,35,309400,2770,DIESEL,MANUAL,3800000
CARINA,1999,24,50000,1800,DIESEL,MANUAL,3800000
VITZ,2007,16,98000,1000,PETROL,MANUAL,3800000
TOWNACE,1999,24,200000,2180,DIESEL,AUTOMATIC,3800000
HIACE,1993,30,76000,2800,DIESEL,MANUAL,3800000
COROLLA,2001,22,65252,2180,PETROL,MANUAL,3800000
VIOS,2008,15,66000,1500,PETROL,AUTOMATIC,3795000
LH113,1990,33,245000,2770,DIESEL,MANUAL,3795000
VIOS,2008,15,66000,1500,PETROL,AUTOMATIC,3795000
VIOS,2003,20,179000,1500,PETROL,AUTOMATIC,3790000
VIOS,2004,19,250000,1500,PETROL,AUTOMATIC,3790000
COROLLA,2005,18,64460,1300,PETROL,MANUAL,3790000
VIOS,2003,20,135000,1500,PETROL,AUTOMATIC,3790000
VIOS,2003,20,135000,1500,PETROL,AUTOMATIC,3790000
COROLLA,2005,18,64460,1300,PETROL,MANUAL,3790000
VITZ,2007,16,90000,1000,PETROL,AUTOMATIC,3775000
TOWNACE,1993,30,145120,2440,DIESEL,MANUAL,3775000
COROLLA,2001,22,280000,1800,PETROL,AUTOMATIC,3770000
IST,2003,20,150000,1300,PETROL,AUTOMATIC,3750000
VITZ,2005,18,151000,1000,PETROL,AUTOMATIC,3750000
IST,2002,21,163000,1300,PETROL,AUTOMATIC,3750000
HIACE,1991,32,362450,2400,DIESEL,MANUAL,3750000
CARINA,1999,24,228000,1800,PETROL,AUTOMATIC,3750000
HIACE,1990,33,290000,3200,DIESEL,MANUAL,3750000
TOWNACE,1995,28,139000,1500,PETROL,MANUAL,3750000
COROLLA,2000,23,175000,1300,PETROL,AUTOMATIC,3750000
HIACE,1990,33,210000,2770,DIESEL,MANUAL,3750000
PASSO,2007,16,167000,1000,PETROL,AUTOMATIC,3750000
VIOS,2003,20,124000,1500,PETROL,AUTOMATIC,3750000
HIACE,1989,34,20000,1550,DIESEL,MANUAL,3750000
CARINA,1998,25,100000,1500,PETROL,AUTOMATIC,3750000
COROLLA,2000,23,20500,1500,PETROL,AUTOMATIC,3750000
HILUX,1992,31,210000,2800,DIESEL,MANUAL,3750000
HIACE,1989,34,200000,2800,DIESEL,MANUAL,3750000
NOAH,1997,26,100000,1970,DIESEL,MANUAL,3750000
VIOS,2003,20,124000,1500,PETROL,AUTOMATIC,3750000
PASSO,2007,16,167000,1000,PETROL,AUTOMATIC,3750000
HIACE,1990,33,210000,2770,HYBRID,AUTOMATIC,3750000
COROLLA,2000,23,175000,1300,DIESEL,MANUAL,3750000
HIACE,1989,34,200000,2800,DIESEL,MANUAL,3750000
COROLLA,2000,23,20500,1500,DIESEL,AUTOMATIC,3750000
CARINA,1998,25,100000,1500,DIESEL,MANUAL,3750000
HIACE,1989,34,20000,1550,DIESEL,AUTOMATIC,3750000
MARK II,1999,24,135000,2000,PETROL,AUTOMATIC,3700000
HILUX,1993,30,150000,2800,PETROL,MANUAL,3700000
COROLLA,2000,23,225000,1500,PETROL,MANUAL,3700000
AQUA,2016,7,86000,1450,PETROL,AUTOMATIC,3700000
TOWNACE,1995,28,185000,1900,DIESEL,MANUAL,3700000
HIACE,1990,33,44323,2440,DIESEL,MANUAL,3700000
VIOS,2004,19,141000,1500,PETROL,AUTOMATIC,3700000
COROLLA,1998,25,65000,1490,PETROL,AUTOMATIC,3700000
STARLET,1994,29,190000,1000,PETROL,AUTOMATIC,3700000
VIOS,2004,19,151000,1000,PETROL,AUTOMATIC,3700000
IST,2003,20,45223,1300,PETROL,AUTOMATIC,3700000
HIACE,1992,31,250000,2800,DIESEL,MANUAL,3700000
VIOS,2007,16,128885,1497,PETROL,MANUAL,3700000
HILUX,1989,34,150000,3000,DIESEL,MANUAL,3700000
STARLET,1994,29,190000,1000,PETROL,AUTOMATIC,3700000
COROLLA,1998,25,65000,1490,PETROL,AUTOMATIC,3700000
VIOS,2004,19,141000,1500,DIESEL,MANUAL,3700000
VIOS,2007,16,128885,1497,DIESEL,MANUAL,3700000
HIACE,1992,31,250000,2800,PETROL,MANUAL,3700000
PASSO,2007,16,44331,1000,PETROL,AUTOMATIC,3690000
LITEACE,1996,27,123456,1970,DIESEL,AUTOMATIC,3690000
LITEACE,1996,27,123456,1970,DIESEL,AUTOMATIC,3690000
PASSO,2007,16,44331,1000,PETROL,AUTOMATIC,3690000
IST,2002,21,140000,1300,PETROL,AUTOMATIC,3685000
PASSO,2007,16,95000,1000,PETROL,AUTOMATIC,3680000
VIOS,2005,18,200000,1500,PETROL,AUTOMATIC,3675000
TOWNACE,1995,28,230000,1950,DIESEL,MANUAL,3675000
PASSO,2008,15,145000,1000,PETROL,AUTOMATIC,3675000
TOWNACE,1994,29,200000,2000,DIESEL,MANUAL,3675000
PASSO,2007,16,120560,1000,PETROL,AUTOMATIC,3675000
TOWNACE,1993,30,25000,2000,DIESEL,AUTOMATIC,3675000
TOWNACE,1994,29,200000,2000,HYBRID,AUTOMATIC,3675000
PASSO,2008,15,145000,1000,PETROL,AUTOMATIC,3675000
PASSO,2008,15,145000,1000,PETROL,MANUAL,3675000
TOWNACE,1993,30,25000,2000,PETROL,AUTOMATIC,3675000
PASSO,2007,16,120560,1000,PETROL,MANUAL,3675000
PASSO,2007,16,97000,1000,PETROL,AUTOMATIC,3670000
VIOS,2003,20,195231,1500,PETROL,AUTOMATIC,3665000
TOWNACE,1994,29,358000,1950,DIESEL,MANUAL,3660000
NOAH,1996,27,264000,2000,DIESEL,MANUAL,3650000
NOAH,1999,24,180000,1890,DIESEL,AUTOMATIC,3650000
PASSO,2008,15,150000,1000,PETROL,AUTOMATIC,3650000
HILUX,1989,34,2528,2577,DIESEL,MANUAL,3650000
VIOS,2003,20,145000,1500,PETROL,AUTOMATIC,3650000
NOAH,1997,26,225000,2000,DIESEL,MANUAL,3650000
VIOS,2003,20,247000,1500,PETROL,AUTOMATIC,3650000
HIACE,1993,30,63487,2800,DIESEL,MANUAL,3650000
COROLLA,2003,20,113000,1500,PETROL,MANUAL,3650000
STARLET,1999,24,16546,1500,DIESEL,AUTOMATIC,3650000
TOWNACE,1992,31,245000,1985,DIESEL,MANUAL,3650000
VIOS,2006,17,180000,1500,PETROL,AUTOMATIC,3650000
TOWNACE,1996,27,325980,2100,DIESEL,MANUAL,3650000
CARINA,1999,24,158000,1500,PETROL,AUTOMATIC,3650000
TOWNACE,1995,28,248800,2490,DIESEL,MANUAL,3650000
CARINA,1998,25,180000,1500,PETROL,AUTOMATIC,3650000
CARINA,1998,25,180000,1500,PETROL,AUTOMATIC,3650000
TOWNACE,1992,31,245000,1985,DIESEL,MANUAL,3650000
STARLET,1999,24,16546,1500,DIESEL,AUTOMATIC,3650000
COROLLA,2003,20,113000,1500,PETROL,MANUAL,3650000
HIACE,1993,30,63487,2800,PETROL,AUTOMATIC,3650000
VIOS,2003,20,247000,1500,DIESEL,MANUAL,3650000
NOAH,1997,26,225000,2000,PETROL,MANUAL,3650000
TOWNACE,1995,28,248800,2490,PETROL,MANUAL,3650000
CARINA,1999,24,158000,1500,PETROL,AUTOMATIC,3650000
TOWNACE,1995,28,150000,2200,DIESEL,MANUAL,3640000
TOWNACE,1995,28,150000,2200,DIESEL,MANUAL,3640000
TOWNACE,1994,29,143000,2000,DIESEL,MANUAL,3625000
HIACE,1990,33,125000,2770,DIESEL,MANUAL,3620000
PASSO,2009,14,80000,1000,PETROL,AUTOMATIC,3600000
HIACE,1991,32,34443,2440,DIESEL,MANUAL,3600000
TOWNACE,1996,27,240000,1950,DIESEL,MANUAL,3600000
TOWNACE,1993,30,169900,1850,DIESEL,MANUAL,3600000
TOWNACE,1996,27,158000,1950,DIESEL,MANUAL,3600000
RAV4,2000,23,50000,1500,PETROL,AUTOMATIC,3600000
HIACE,1990,33,100000,1000,DIESEL,MANUAL,3600000
TOWNACE,1995,28,225000,2180,DIESEL,MANUAL,3600000
STARLET,1996,27,154326,1300,PETROL,MANUAL,3600000
LAND CRUISER,1985,38,100000,3000,DIESEL,MANUAL,3600000
VITZ,2002,21,146000,1000,PETROL,AUTOMATIC,3600000
RAV4,1999,24,131000,2000,PETROL,MANUAL,3600000
VIOS,2003,20,160000,1500,PETROL,MANUAL,3600000
VIOS,2004,19,100000,1500,PETROL,AUTOMATIC,3600000
VIOS,2003,20,160000,1500,PETROL,MANUAL,3600000
RAV4,1999,24,131000,2000,PETROL,MANUAL,3600000
VITZ,2002,21,146000,1000,PETROL,AUTOMATIC,3600000
LAND CRUISER,1985,38,100000,3000,DIESEL,MANUAL,3600000
STARLET,1996,27,154326,1300,PETROL,MANUAL,3600000
TOWNACE,1996,27,158000,1950,PETROL,MANUAL,3600000
TOWNACE,1993,30,169900,1850,PETROL,MANUAL,3600000
TOWNACE,1995,28,225000,2180,PETROL,AUTOMATIC,3600000
NOAH,1996,27,130000,1970,PETROL,AUTOMATIC,3600000
HIACE,1990,33,100000,1000,PETROL,AUTOMATIC,3600000
RAV4,2000,23,50000,1500,PETROL,MANUAL,3600000
VIOS,2007,16,0,1300,PETROL,AUTOMATIC,3595000
VIOS,2007,16,0,1300,PETROL,MANUAL,3595000
TOWNACE,1996,27,210891,1970,DIESEL,MANUAL,3590000
HIACE,1993,30,124000,1500,DIESEL,MANUAL,3590000
STARLET,1994,29,145000,1331,PETROL,MANUAL,3590000
CAMI,2003,20,149000,1300,PETROL,AUTOMATIC,3590000
PASSO,2008,15,85000,1000,PETROL,AUTOMATIC,3575000
VIOS,2003,20,183000,1500,PETROL,AUTOMATIC,3575000
TOWNACE,1993,30,250000,2000,DIESEL,MANUAL,3575000
STARLET,1998,25,197000,1300,PETROL,AUTOMATIC,3575000
VIOS,2003,20,135495,14977,PETROL,AUTOMATIC,3575000
NOAH,1997,26,158000,1970,DIESEL,AUTOMATIC,3575000
NOAH,1997,26,158000,1970,PETROL,AUTOMATIC,3575000
VIOS,2003,20,135495,14977,PETROL,AUTOMATIC,3575000
COROLLA,2000,23,185405,2000,DIESEL,AUTOMATIC,3560000
HIACE,1990,33,400000,2440,DIESEL,MANUAL,3550000
PASSO,2007,16,98000,1000,PETROL,AUTOMATIC,3550000
HIACE,1996,27,200000,2440,DIESEL,MANUAL,3550000
TOWNACE,1993,30,160000,2200,DIESEL,MANUAL,3550000
HIACE,1992,31,235631,2250,DIESEL,MANUAL,3550000
TOWNACE,1998,25,199000,1850,DIESEL,MANUAL,3550000
VIOS,2003,20,174000,1500,PETROL,AUTOMATIC,3550000
TOWNACE,1999,24,128000,1800,PETROL,MANUAL,3550000
HIACE,1993,30,310000,2700,DIESEL,MANUAL,3550000
TOWNACE,1997,26,168000,1950,DIESEL,MANUAL,3550000
HILUX,1990,33,300000,2750,DIESEL,MANUAL,3550000
HIACE,1993,30,310000,2700,PETROL,AUTOMATIC,3550000
PASSO,2007,16,130000,1000,PETROL,AUTOMATIC,3500000
MARK II,1993,30,160000,2500,PETROL,AUTOMATIC,3500000
HIACE,1991,32,270000,2000,DIESEL,MANUAL,3500000
HIACE,1986,37,200000,2440,DIESEL,MANUAL,3500000
HIACE,1992,31,60000,2800,PETROL,MANUAL,3500000
NOAH,1998,25,649578,1200,DIESEL,MANUAL,3500000
VITZ,2003,20,150000,650,PETROL,AUTOMATIC,3500000
AQUA,2013,10,120000,1500,PETROL,AUTOMATIC,3500000
COROLLA,1999,24,210000,1500,PETROL,AUTOMATIC,3500000
PASSO,2008,15,175000,1000,PETROL,AUTOMATIC,3500000
HIACE,1996,27,250000,2770,DIESEL,MANUAL,3500000
CARINA,1999,24,165000,1500,PETROL,AUTOMATIC,3500000
COROLLA,1999,24,165000,1500,PETROL,AUTOMATIC,3500000
HIACE,1989,34,320000,2800,DIESEL,MANUAL,3500000
HIACE,1990,33,75000,2800,DIESEL,MANUAL,3500000
HIACE,1994,29,340000,2700,DIESEL,MANUAL,3500000
COROLLA,1999,24,221000,1500,PETROL,AUTOMATIC,3500000
HILUX,1994,29,343000,2800,DIESEL,MANUAL,3500000
HIACE,1991,32,12342,2440,DIESEL,MANUAL,3500000
SPRINTER,1999,24,120000,1500,PETROL,AUTOMATIC,3500000
VITZ,2002,21,200000,1500,PETROL,AUTOMATIC,3500000
VIOS,2003,20,35000,3500,PETROL,MANUAL,3500000
VIOS,2003,20,35000,3500,PETROL,MANUAL,3500000
COROLLA,1999,24,221000,1500,PETROL,AUTOMATIC,3500000
HIACE,1994,29,340000,2700,DIESEL,MANUAL,3500000
HIACE,1990,33,75000,2800,PETROL,MANUAL,3500000
VITZ,2002,21,200000,1500,PETROL,MANUAL,3500000
HIACE,1991,32,12342,2440,PETROL,AUTOMATIC,3500000
HIACE,1990,33,250000,2770,DIESEL,MANUAL,3495000
CARINA,1999,24,247118,1800,PETROL,AUTOMATIC,3490000
PASSO,2008,15,169950,1000,PETROL,AUTOMATIC,3490000
HIACE,1997,26,320000,2770,DIESEL,MANUAL,3490000
PASSO,2007,16,13000,1000,PETROL,AUTOMATIC,3490000
HIACE,1997,26,320000,2770,DIESEL,MANUAL,3490000
HIACE,1997,26,320000,2770,PETROL,AUTOMATIC,3490000
CARINA,1998,25,143000,1500,PETROL,AUTOMATIC,3475000
PASSO,2007,16,150000,1000,PETROL,AUTOMATIC,3475000
STARLET,1998,25,120000,1330,PETROL,AUTOMATIC,3475000
HIACE,2013,10,30000,3000,DIESEL,AUTOMATIC,3475000
HIACE,2013,10,30000,3000,DIESEL,AUTOMATIC,3475000
PASSO,2010,13,146000,990,PETROL,MANUAL,3450000
NOAH,1997,26,350000,1930,DIESEL,MANUAL,3450000
TOWNACE,1993,30,195000,1970,DIESEL,MANUAL,3450000
VIOS,2003,20,101000,1500,PETROL,MANUAL,3450000
TOWNACE,1993,30,198000,1950,DIESEL,AUTOMATIC,3450000
TOWNACE,1995,28,186700,1995,DIESEL,MANUAL,3450000
CARINA,2001,22,199000,2000,DIESEL,AUTOMATIC,3450000
TOWNACE,2000,23,220269,1970,DIESEL,MANUAL,3450000
CARINA,2002,21,96000,1500,PETROL,AUTOMATIC,3450000
TOWNACE,1993,30,221900,1979,DIESEL,MANUAL,3450000
TOWNACE,1993,30,221900,1979,DIESEL,MANUAL,3450000
CARINA,2002,21,96000,1500,PETROL,AUTOMATIC,3450000
TOWNACE,2000,23,220269,1970,DIESEL,MANUAL,3450000
COROLLA,1999,24,165000,1500,PETROL,AUTOMATIC,3425000
TOWNACE,1996,27,220000,2000,DIESEL,MANUAL,3420000
STARLET,1997,26,164000,1330,PETROL,AUTOMATIC,3400000
VIOS,2003,20,96870,1500,PETROL,MANUAL,3400000
HIACE,1993,30,175000,2440,DIESEL,MANUAL,3400000
HIACE,1989,34,712818,1200,DIESEL,MANUAL,3400000
STARLET,2001,22,170000,1330,PETROL,MANUAL,3400000
TOWNACE,1995,28,250000,1970,DIESEL,MANUAL,3400000
COROLLA,2000,23,169000,1500,PETROL,AUTOMATIC,3400000
TOWNACE,1994,29,195000,2700,DIESEL,AUTOMATIC,3400000
HIACE,1992,31,298000,2800,DIESEL,MANUAL,3400000
PASSO,2005,18,54000,1000,PETROL,AUTOMATIC,3400000
TOWNACE,1995,28,285000,2000,DIESEL,MANUAL,3400000
HIACE,1990,33,47388,2660,DIESEL,MANUAL,3400000
PREMIO,2000,23,153000,1580,PETROL,AUTOMATIC,3400000
VITZ,2003,20,160000,100,PETROL,AUTOMATIC,3400000
HIACE,1991,32,300000,2440,DIESEL,MANUAL,3400000
STARLET,2002,21,55559,1300,PETROL,MANUAL,3400000
GLANZA V,1996,27,132000,1330,PETROL,AUTOMATIC,3400000
VITZ,2003,20,160000,100,HYBRID,AUTOMATIC,3400000
PREMIO,2000,23,153000,1580,DIESEL,MANUAL,3400000
TOWNACE,1994,29,150000,2200,DIESEL,MANUAL,3375000
VIOS,2004,19,195000,1500,PETROL,MANUAL,3375000
TOWNACE,1996,27,302000,2000,DIESEL,AUTOMATIC,3375000
PASSO,2007,16,65000,1000,PETROL,AUTOMATIC,3375000
TOWNACE,1993,30,180000,1970,DIESEL,MANUAL,3350000
PASSO,2007,16,133000,1000,PETROL,AUTOMATIC,3350000
TOWNACE,1995,28,150000,1970,DIESEL,MANUAL,3350000
CORONA,1999,24,198000,2000,PETROL,AUTOMATIC,3350000
TOWNACE,1993,30,200000,1970,PETROL,MANUAL,3350000
TOWNACE,1995,28,165800,1950,DIESEL,MANUAL,3350000
HIACE,1989,34,300000,2440,DIESEL,MANUAL,3350000
CORONA,1997,26,120000,2000,DIESEL,AUTOMATIC,3350000
TOWNACE,1993,30,237700,1970,DIESEL,MANUAL,3350000
HIACE,1989,34,125277,2770,DIESEL,MANUAL,3350000
PASSO,2004,19,45000,1000,PETROL,AUTOMATIC,3350000
TOWNACE,1992,31,184000,1980,DIESEL,MANUAL,3350000
COROLLA,1998,25,250000,1500,PETROL,AUTOMATIC,3350000
TOWNACE,1995,28,200000,1970,DIESEL,MANUAL,3350000
HIACE,1988,35,91000,2500,DIESEL,MANUAL,3350000
PASSO,2004,19,45000,1000,PETROL,AUTOMATIC,3350000
HIACE,1989,34,125277,2770,DIESEL,MANUAL,3350000
TOWNACE,1993,30,237700,1970,DIESEL,MANUAL,3350000
CORONA,1997,26,120000,2000,DIESEL,MANUAL,3350000
COROLLA,1998,25,250000,1500,HYBRID,AUTOMATIC,3350000
TOWNACE,1992,31,184000,1980,DIESEL,MANUAL,3350000
AE100,1993,30,136426,1490,PETROL,MANUAL,3340000
HIACE,1988,35,160000,3000,DIESEL,MANUAL,3330000
COROLLA,1999,24,161000,1500,PETROL,AUTOMATIC,3325000
